feature_index_zero_based,gxi_mean_absolute,ig_mean_absolute,gxi_rank_ascending,ig_rank_ascending,common_structural_zero
15114,0,0,9034,9034,True
15115,0,0,9035,9035,True
15116,0,0,9036,9036,True
15117,0.000355207390385,0.0011764006922,14632,14618,False
15118,0.000517980544828,0.00177036237437,15684,15763,False
15119,0,0,9037,9037,True
15120,0,0,9038,9038,True
15121,0.000486748438561,0.00167809054255,15456,15548,False
15122,0,0,9039,9039,True
15123,0,0,9040,9040,True
15124,0,0,9041,9041,True
15125,0,0,9042,9042,True
15126,0,0,9043,9043,True
15127,0.00227108458057,0.00770281488076,19740,19750,False
15128,0.000149372441228,0.000557891326025,13228,13382,False
15129,0.000146372665768,0.000553813762963,13196,13370,False
15130,0.000232812963077,0.000842809211463,13898,14011,False
15131,0.00112628831994,0.00395324919373,18559,18655,False
15132,0,0,9044,9044,True
15133,0,0,9045,9045,True
15134,0.000113049478387,0.00036848790478,12836,12801,False
15135,0,0,9046,9046,True
15136,0,0,9047,9047,True
15137,0,0,9048,9048,True
15138,0,0,9049,9049,True
15139,0,0,9050,9050,True
15140,0.000164052908076,0.00057862472022,13372,13447,False
15141,0.000348367233528,0.00113707047421,14592,14540,False
15142,0,0,9051,9051,True
15143,0,0,9052,9052,True
15144,4.30067048001e-05,0.000139732554089,11977,11962,False
15145,0.00206836103462,0.0068007176742,19657,19625,False
15146,0,0,9053,9053,True
15147,0,0,9054,9054,True
15148,0,0,9055,9055,True
15149,0,0,9056,9056,True
15150,0.000640315352939,0.00219857483171,16626,16724,False
15151,0,0,9057,9057,True
15152,0.000109823762614,0.000368128617993,12791,12799,False
15153,0.000139040523209,0.000551117758732,13130,13362,False
15154,0,0,9058,9058,True
15155,0,0,9059,9059,True
15156,0,0,9060,9060,True
15157,0,0,9061,9061,True
15158,0,0,9062,9062,True
15159,9.644110105e-05,0.000375650823116,12640,12836,False
15160,0.000154141438543,0.000578921171837,13276,13449,False
15161,0,0,9063,9063,True
15162,0,0,9064,9064,True
15163,0,0,9065,9065,True
15164,0,0,9066,9066,True
15165,6.38915080344e-05,0.000217934109969,12243,12262,False
15166,0,0,9067,9067,True
15167,0,0,9068,9068,True
15168,0.00167002924718,0.00552505208179,19331,19301,False
15169,0,0,9069,9069,True
15170,0.000415258546127,0.00143369252328,14995,15092,False
15171,0,0,9070,9070,True
15172,0,0,9071,9071,True
15173,0,0,9072,9072,True
15174,0.000828088261187,0.00258047808893,17658,17378,False
15175,0.000146545789903,0.000525742070749,13199,13277,False
15176,0.000829488330055,0.00285193882883,17663,17736,False
15177,0.00096485967515,0.0032155085355,18151,18131,False
15178,0,0,9073,9073,True
15179,0,0,9074,9074,True
15180,0.000168655693415,0.00059109274298,13409,13484,False
15181,0,0,9075,9075,True
15182,0,0,9076,9076,True
15183,0,0,9077,9077,True
15184,0,0,9078,9078,True
15185,0,0,9079,9079,True
15186,0,0,9080,9080,True
15187,0,0,9081,9081,True
15188,8.7729182269e-05,0.000264071422862,12544,12448,False
15189,0.000121732911794,0.000443552562501,12939,13048,False
15190,0,0,9082,9082,True
15191,0,0,9083,9083,True
15192,0,0,9084,9084,True
15193,0,0,9085,9085,True
15194,0,0,9086,9086,True
15195,0,0,9087,9087,True
15196,0,0,9088,9088,True
15197,0.00213132682256,0.00700376788154,19691,19661,False
15198,0.000598993967287,0.00193804723676,16331,16169,False
15199,0,0,9089,9089,True
15200,0,0,9090,9090,True
15201,0,0,9091,9091,True
15202,0.000143035591464,0.000565424095839,13163,13407,False
15203,0,0,9092,9092,True
15204,0,0,9093,9093,True
15205,0,0,9094,9094,True
15206,0,0,9095,9095,True
15207,0,0,9096,9096,True
15208,0,0,9097,9097,True
15209,0.000144869438373,0.000490891456138,13180,13193,False
15210,0.000215820167796,0.000694918737281,13780,13706,False
15211,0,0,9098,9098,True
15212,0,0,9099,9099,True
15213,7.84302683314e-05,0.000263568712398,12419,12444,False
15214,0,0,9100,9100,True
15215,0,0,9101,9101,True
15216,0,0,9102,9102,True
15217,0.000847298011649,0.00300483056344,17735,17905,False
15218,0,0,9103,9103,True
15219,0,0,9104,9104,True
15220,0,0,9105,9105,True
15221,0.000369387387764,0.00124387256801,14699,14722,False
15222,0,0,9106,9106,True
15223,0.000141335651278,0.000463806529297,13146,13114,False
15224,8.18267944851e-05,0.000302579777781,12473,12579,False
15225,0.000989142921753,0.00324108009227,18223,18156,False
15226,0.000768773956224,0.00251066265628,17376,17280,False
15227,0,0,9107,9107,True
15228,0.000758575508371,0.00252133631147,17332,17295,False
15229,0.000804030860309,0.00259674456902,17539,17409,False
15230,0,0,9108,9108,True
15231,0,0,9109,9109,True
15232,0.00059359613806,0.00195988826454,16279,16229,False
15233,0,0,9110,9110,True
15234,0.000192582505406,0.0006269813166,13610,13562,False
15235,0,0,9111,9111,True
15236,0.000559776090086,0.00195503793657,15994,16216,False
15237,0,0,9112,9112,True
15238,0,0,9113,9113,True
15239,0.000495599815622,0.00166486692615,15522,15530,False
15240,0.000556754937861,0.00188531458843,15975,16022,False
15241,0,0,9114,9114,True
15242,0,0,9115,9115,True
15243,0,0,9116,9116,True
15244,0.000209698468097,0.000712310953531,13741,13741,False
15245,0.000594903365709,0.00198173127137,16294,16275,False
15246,0.000238690947299,0.000796263338998,13933,13917,False
15247,0,0,9117,9117,True
15248,0.000618991849478,0.00201915833168,16466,16363,False
15249,0,0,9118,9118,True
15250,0.000926917826291,0.00297331693582,18023,17873,False
15251,0,0,9119,9119,True
15252,0.000706038146745,0.00234886002727,17024,16996,False
15253,0.000204551732168,0.000765113160014,13703,13854,False
15254,0,0,9120,9120,True
15255,0.000424500787631,0.00156290840823,15061,15336,False
15256,0,0,9121,9121,True
15257,0.000664773746394,0.00228325254284,16799,16871,False
15258,0,0,9122,9122,True
15259,0.00059595995117,0.00200682878494,16302,16327,False
15260,0,0,9123,9123,True
15261,0,0,9124,9124,True
15262,0,0,9125,9125,True
15263,0.000319588172715,0.00108072883449,14414,14438,False
15264,0.000767866556998,0.00261303642765,17372,17429,False
15265,0,0,9126,9126,True
15266,0,0,9127,9127,True
15267,0,0,9128,9128,True
15268,0,0,9129,9129,True
15269,0,0,9130,9130,True
15270,0,0,9131,9131,True
15271,0,0,9132,9132,True
15272,0,0,9133,9133,True
15273,0,0,9134,9134,True
15274,0.000621606246568,0.00220251991414,16489,16729,False
15275,0,0,9135,9135,True
15276,0,0,9136,9136,True
15277,0,0,9137,9137,True
15278,0.000712854438461,0.00235698511824,17060,17005,False
15279,0,0,9138,9138,True
15280,0,0,9139,9139,True
15281,0,0,9140,9140,True
15282,0,0,9141,9141,True
15283,0,0,9142,9142,True
15284,0.000650858914014,0.00218792329542,16704,16700,False
15285,0,0,9143,9143,True
15286,3.45103144355e-05,0.000117409486847,11883,11883,False
15287,0.000257330073509,0.000909030612092,14068,14147,False
15288,0,0,9144,9144,True
15289,0.000448448961833,0.00149294687435,15219,15209,False
15290,0.000875452067703,0.00285272113979,17834,17737,False
15291,0,0,9145,9145,True
15292,0,0,9146,9146,True
15293,0.000792721111793,0.00261075724848,17494,17427,False
15294,0.000424745958298,0.00132275593933,15064,14877,False
15295,0,0,9147,9147,True
15296,0,0,9148,9148,True
15297,0.000136384565849,0.000422138662543,13099,12982,False
15298,5.66448616155e-05,0.00020603860321,12145,12222,False
15299,0.00111149565782,0.0036280862987,18526,18453,False
15300,0,0,9149,9149,True
15301,0.000576585764065,0.00188865012024,16138,16034,False
15302,0,0,9150,9150,True
15303,4.5603421313e-05,0.00014725595247,12010,11996,False
15304,0,0,9151,9151,True
15305,0,0,9152,9152,True
15306,0,0,9153,9153,True
15307,0.000911145005375,0.00289436825551,17973,17789,False
15308,0,0,9154,9154,True
15309,0.000637714343611,0.0021629165858,16607,16652,False
15310,0.000320115155773,0.000936509983148,14418,14200,False
15311,0,0,9155,9155,True
15312,0.000733118911739,0.00244902726263,17187,17173,False
15313,0,0,9156,9156,True
15314,0.000106463885459,0.000374622788513,12749,12824,False
15315,0,0,9157,9157,True
15316,0,0,9158,9158,True
15317,0.000147442915477,0.000483226380311,13208,13173,False
15318,7.31132240617e-05,0.000285958463792,12358,12534,False
15319,0,0,9159,9159,True
15320,0.000626870198175,0.00201621837914,16523,16355,False
15321,0,0,9160,9160,True
15322,0.00190166337416,0.00641948031262,19545,19552,False
15323,0,0,9161,9161,True
15324,0.000515765103046,0.00175659579691,15668,15727,False
15325,0.000416900351411,0.0014554921072,15005,15134,False
15326,0.000695796567015,0.00224527344108,16968,16810,False
15327,0,0,9162,9162,True
15328,0,0,9163,9163,True
15329,0.000396895222366,0.00130481552333,14893,14841,False
15330,0,0,9164,9164,True
15331,0.00120134442113,0.00397541653365,18697,18665,False
15332,0,0,9165,9165,True
15333,0.000316892837873,0.00109381135553,14399,14460,False
15334,0,0,9166,9166,True
15335,0.000141630836879,0.000479613721836,13151,13160,False
15336,0,0,9167,9167,True
15337,0,0,9168,9168,True
15338,0,0,9169,9169,True
15339,0,0,9170,9170,True
15340,0.000618991791271,0.0021249926649,16465,16584,False
15341,0.000976056035142,0.00321472738869,18187,18130,False
15342,0,0,9171,9171,True
15343,0.000641932303552,0.00211017695256,16639,16547,False
15344,0,0,9172,9172,True
15345,0.00066017115023,0.00220916629769,16763,16746,False
15346,0.000837997708004,0.00289112166502,17702,17783,False
15347,0.000559788779356,0.00181924656499,15995,15886,False
15348,0.000389668392017,0.00130094250198,14853,14836,False
15349,0,0,9173,9173,True
15350,0.000857672363054,0.00280447606929,17778,17669,False
15351,0,0,9174,9174,True
15352,0.000756345281843,0.00253349076957,17318,17320,False
15353,0,0,9175,9175,True
15354,0,0,9176,9176,True
15355,0.000745418306906,0.00230917125009,17256,16928,False
15356,0,0,9177,9177,True
15357,0,0,9178,9178,True
15358,0.000371845031623,0.00147935841233,14720,15182,False
15359,0,0,9179,9179,True
15360,0,0,9180,9180,True
15361,0.00181150913704,0.00594959361479,19473,19428,False
15362,0.000754519889597,0.00247717788443,17305,17210,False
15363,0.000320507329889,0.00102387974039,14422,14348,False
15364,0,0,9181,9181,True
15365,0.00171571830288,0.00591943273321,19374,19412,False
15366,0.000575787504204,0.00177650060505,16129,15782,False
15367,0.00081530312309,0.00258762110025,17588,17394,False
15368,0,0,9182,9182,True
15369,0,0,9183,9183,True
15370,0.000875768717378,0.00291716540232,17836,17816,False
15371,0,0,9184,9184,True
15372,0,0,9185,9185,True
15373,0,0,9186,9186,True
15374,0.000748590391595,0.00244090473279,17278,17154,False
15375,0,0,9187,9187,True
15376,0,0,9188,9188,True
15377,0.00158578588162,0.00531201064587,19257,19249,False
15378,0.0018080198206,0.00589799229056,19468,19403,False
15379,0,0,9189,9189,True
15380,0.000499190529808,0.00181479158346,15553,15876,False
15381,0.000746269710362,0.00235799071379,17263,17007,False
15382,6.14813761786e-05,0.000208550249226,12211,12232,False
15383,0,0,9190,9190,True
15384,0,0,9191,9191,True
15385,0,0,9192,9192,True
15386,0,0,9193,9193,True
15387,0,0,9194,9194,True
15388,0,0,9195,9195,True
15389,0.000320284598274,0.00107051618397,14421,14416,False
15390,0,0,9196,9196,True
15391,0.00034386664629,0.00114374305122,14572,14552,False
15392,0,0,9197,9197,True
15393,0,0,9198,9198,True
15394,0,0,9199,9199,True
15395,0.000635456060991,0.00219609937631,16594,16715,False
15396,0.000456307665445,0.00155010435265,15255,15316,False
15397,0,0,9200,9200,True
15398,0,0,9201,9201,True
15399,0.000839923857711,0.00275515788235,17707,17607,False
15400,0,0,9202,9202,True
15401,0,0,9203,9203,True
15402,0,0,9204,9204,True
15403,0,0,9205,9205,True
15404,0,0,9206,9206,True
15405,0,0,9207,9207,True
15406,0,0,9208,9208,True
15407,0,0,9209,9209,True
15408,0,0,9210,9210,True
15409,0.000994657864794,0.00321856699884,18238,18135,False
15410,0.000507402990479,0.00173181737773,15607,15667,False
15411,0,0,9211,9211,True
15412,0,0,9212,9212,True
15413,0,0,9213,9213,True
15414,0,0,9214,9214,True
15415,0,0,9215,9215,True
15416,0,0,9216,9216,True
15417,0.000682203972246,0.00222737924196,16895,16777,False
15418,0,0,9217,9217,True
15419,0,0,9218,9218,True
15420,0,0,9219,9219,True
15421,0,0,9220,9220,True
15422,0,0,9221,9221,True
15423,0,0,9222,9222,True
15424,0,0,9223,9223,True
15425,0,0,9224,9224,True
15426,0.000187289289897,0.000611539871898,13575,13528,False
15427,0.000388028332964,0.00129796820693,14838,14827,False
15428,0,0,9225,9225,True
15429,0.000137736948091,0.000472433195682,13117,13140,False
15430,0,0,9226,9226,True
15431,0.000873776385561,0.0028328448534,17827,17706,False
15432,0,0,9227,9227,True
15433,0,0,9228,9228,True
15434,0,0,9229,9229,True
15435,0.000134574511321,0.000455701490864,13075,13083,False
15436,0.000422769022407,0.00132279377431,15050,14878,False
15437,0,0,9230,9230,True
15438,0,0,9231,9231,True
15439,0,0,9232,9232,True
15440,0.000259785971139,0.000856127706356,14079,14045,False
15441,0.000627497036476,0.00202438374981,16530,16377,False
15442,0.000883521977812,0.00298664649017,17876,17890,False
15443,0.00040870718658,0.00139435008168,14957,15015,False
15444,0.000780989823397,0.00265757227316,17433,17494,False
15445,0,0,9233,9233,True
15446,0.000830800039694,0.00265163346194,17670,17484,False
15447,0,0,9234,9234,True
15448,0,0,9235,9235,True
15449,0,0,9236,9236,True
15450,0,0,9237,9237,True
15451,0,0,9238,9238,True
15452,0,0,9239,9239,True
15453,3.98418560508e-05,0.000127915642224,11947,11923,False
15454,0,0,9240,9240,True
15455,0.000693205336574,0.00224246899597,16955,16806,False
15456,0.000972562003881,0.00328410021029,18171,18191,False
15457,0,0,9241,9241,True
15458,0,0,9242,9242,True
15459,0,0,9243,9243,True
15460,0,0,9244,9244,True
15461,0,0,9245,9245,True
15462,0.000573005178012,0.00188875524327,16106,16035,False
15463,0,0,9246,9246,True
15464,0,0,9247,9247,True
15465,0,0,9248,9248,True
15466,0,0,9249,9249,True
15467,0.000572435325012,0.00181005394552,16100,15866,False
15468,0.000171216132003,0.000629102811217,13436,13569,False
15469,0,0,9250,9250,True
15470,0.00048465366126,0.00159046251792,15439,15385,False
15471,6.55631156405e-05,0.000205752978218,12265,12220,False
15472,0,0,9251,9251,True
15473,0.000202301846002,0.000622926105279,13688,13554,False
15474,0.00262993131764,0.00853432528675,19815,19801,False
15475,0,0,9252,9252,True
15476,0.000440994568635,0.00145320629235,15156,15126,False
15477,0.000777631241363,0.00251707877032,17418,17288,False
15478,0,0,9253,9253,True
15479,0.000365494692232,0.00120252149645,14684,14657,False
15480,0,0,9254,9254,True
15481,0,0,9255,9255,True
15482,0,0,9256,9256,True
15483,0,0,9257,9257,True
15484,0,0,9258,9258,True
15485,0.000428814993938,0.00145933975,15082,15146,False
15486,0.00118308782112,0.00403444375843,18670,18693,False
15487,0,0,9259,9259,True
15488,0,0,9260,9260,True
15489,0,0,9261,9261,True
15490,0,0,9262,9262,True
15491,0,0,9263,9263,True
15492,0,0,9264,9264,True
15493,0,0,9265,9265,True
15494,0,0,9266,9266,True
15495,0,0,9267,9267,True
15496,0,0,9268,9268,True
15497,0.000187201527297,0.000664115534164,13573,13644,False
15498,0,0,9269,9269,True
15499,0.000954569259193,0.0032072821632,18117,18122,False
15500,0,0,9270,9270,True
15501,0,0,9271,9271,True
15502,0,0,9272,9272,True
15503,0,0,9273,9273,True
15504,0.00117537879851,0.00408079661429,18650,18721,False
15505,0,0,9274,9274,True
15506,0,0,9275,9275,True
15507,0.000313358439598,0.00113728747237,14383,14541,False
15508,0,0,9276,9276,True
15509,0.000528926204424,0.00179398490582,15771,15824,False
15510,0,0,9277,9277,True
15511,0.000115712260595,0.000366640742868,12870,12795,False
15512,0,0,9278,9278,True
15513,0,0,9279,9279,True
15514,0,0,9280,9280,True
15515,0,0,9281,9281,True
15516,0,0,9282,9282,True
15517,0.000573098252062,0.00185131269973,16107,15949,False
15518,0,0,9283,9283,True
15519,4.78485744679e-05,0.000143915705848,12034,11982,False
15520,0,0,9284,9284,True
15521,0,0,9285,9285,True
15522,0,0,9286,9286,True
15523,0.000622834952082,0.00211139000021,16497,16549,False
15524,0,0,9287,9287,True
15525,0.000579473737162,0.00192535389215,16166,16134,False
15526,0,0,9288,9288,True
15527,0,0,9289,9289,True
15528,0.000642824568786,0.00217046961188,16650,16670,False
15529,5.83503024245e-05,0.000181820360012,12166,12132,False
15530,0,0,9290,9290,True
15531,0,0,9291,9291,True
15532,0,0,9292,9292,True
15533,0,0,9293,9293,True
15534,0,0,9294,9294,True
15535,0,0,9295,9295,True
15536,0,0,9296,9296,True
15537,0,0,9297,9297,True
15538,0.000271605153102,0.000891898409463,14152,14116,False
15539,0,0,9298,9298,True
15540,0,0,9299,9299,True
15541,0.000108118110802,0.000352996314177,12767,12734,False
15542,0,0,9300,9300,True
15543,0,0,9301,9301,True
15544,0.000102099205833,0.000368636043277,12709,12802,False
15545,0,0,9302,9302,True
15546,0,0,9303,9303,True
15547,0.000920302409213,0.00300710671581,17999,17910,False
15548,0,0,9304,9304,True
15549,0.000334663694957,0.00107527303044,14510,14426,False
15550,0,0,9305,9305,True
15551,0,0,9306,9306,True
15552,0,0,9307,9307,True
15553,0.000152406777488,0.000566510658246,13261,13411,False
15554,0,0,9308,9308,True
15555,0,0,9309,9309,True
15556,0,0,9310,9310,True
15557,0,0,9311,9311,True
15558,0,0,9312,9312,True
15559,0.000350272777723,0.00112438038923,14604,14517,False
15560,0,0,9313,9313,True
15561,0.000824863673188,0.00290529779159,17640,17804,False
15562,0,0,9314,9314,True
15563,0.000342284154613,0.00114598555956,14560,14559,False
15564,0,0,9315,9315,True
15565,0,0,9316,9316,True
15566,0.00122726941481,0.00417503947392,18744,18772,False
15567,6.03936205152e-05,0.000177577952854,12196,12110,False
15568,0,0,9317,9317,True
15569,0,0,9318,9318,True
15570,0,0,9319,9319,True
15571,0,0,9320,9320,True
15572,0,0,9321,9321,True
15573,0,0,9322,9322,True
15574,0,0,9323,9323,True
15575,0.000562971341424,0.00185928074643,16026,15963,False
15576,0.00071981648216,0.002416186966,17107,17113,False
15577,0.000385520863347,0.00125092908274,14816,14739,False
15578,0.000397274387069,0.00118271552492,14895,14630,False
15579,0,0,9324,9324,True
15580,0,0,9325,9325,True
15581,0,0,9326,9326,True
15582,0,0,9327,9327,True
15583,0.00097167736385,0.00332994293422,18168,18233,False
15584,0,0,9328,9328,True
15585,0,0,9329,9329,True
15586,0.000371865899069,0.0012860361021,14721,14809,False
15587,0,0,9330,9330,True
15588,0.000694440037478,0.00234654545784,16961,16992,False
15589,0,0,9331,9331,True
15590,0,0,9332,9332,True
15591,0.000133116001962,0.00047102564713,13053,13135,False
15592,0,0,9333,9333,True
15593,0,0,9334,9334,True
15594,0,0,9335,9335,True
15595,0,0,9336,9336,True
15596,0.000935021787882,0.00308161601424,18052,18003,False
15597,0,0,9337,9337,True
15598,0.00115703418851,0.00394453946501,18616,18653,False
15599,0,0,9338,9338,True
15600,0.000463516771561,0.00151129649021,15301,15238,False
15601,0.000737960275728,0.00249776244164,17220,17252,False
15602,0,0,9339,9339,True
15603,0.000528549018782,0.00176991976332,15767,15762,False
15604,0,0,9340,9340,True
15605,0.000263768510194,0.000853185425512,14109,14037,False
15606,0,0,9341,9341,True
15607,0.0030469596386,0.0105466172099,19862,19869,False
15608,7.48691745684e-05,0.000361529586371,12373,12768,False
15609,0,0,9342,9342,True
15610,0.000137521623401,0.000482419709442,13114,13171,False
15611,0,0,9343,9343,True
15612,0,0,9344,9344,True
15613,0,0,9345,9345,True
15614,0.000158625742188,0.000551475211978,13314,13363,False
15615,0,0,9346,9346,True
15616,0,0,9347,9347,True
15617,0,0,9348,9348,True
15618,0,0,9349,9349,True
15619,0,0,9350,9350,True
15620,0,0,9351,9351,True
15621,0,0,9352,9352,True
15622,0,0,9353,9353,True
15623,6.36611584923e-05,0.000195344662643,12239,12180,False
15624,0.000839625077788,0.00284568080679,17704,17727,False
15625,0,0,9354,9354,True
15626,0,0,9355,9355,True
15627,0,0,9356,9356,True
15628,0,0,9357,9357,True
15629,0,0,9358,9358,True
15630,0,0,9359,9359,True
15631,0,0,9360,9360,True
15632,0.000112781046482,0.000357308250386,12833,12750,False
15633,0,0,9361,9361,True
15634,0,0,9362,9362,True
15635,0.00114290066995,0.00390508398414,18590,18629,False
15636,0,0,9363,9363,True
15637,0.000104011975054,0.000370007561287,12726,12811,False
15638,0,0,9364,9364,True
15639,0,0,9365,9365,True
15640,0.000704988779034,0.00237688492052,17018,17037,False
15641,0.00104145286605,0.003482156666,18354,18346,False
15642,0.00019390801026,0.000631771108601,13615,13576,False
15643,0,0,9366,9366,True
15644,0,0,9367,9367,True
15645,0.000159033894306,0.000545778952073,13318,13344,False
15646,0,0,9368,9368,True
15647,0.000111784211185,0.000360438105417,12817,12762,False
15648,0,0,9369,9369,True
15649,0,0,9370,9370,True
15650,0.000285267771687,0.000977724092081,14238,14266,False
15651,0,0,9371,9371,True
15652,0,0,9372,9372,True
15653,0,0,9373,9373,True
15654,0,0,9374,9374,True
15655,0,0,9375,9375,True
15656,0.000420693773776,0.00134844111744,15033,14908,False
15657,0,0,9376,9376,True
15658,0,0,9377,9377,True
15659,0,0,9378,9378,True
15660,0.00123830093071,0.004276976455,18764,18823,False
15661,0,0,9379,9379,True
15662,0.000443031662144,0.00144089246169,15176,15103,False
15663,0.000619417696726,0.00198747334071,16471,16291,False
15664,0.000133316178108,0.000458454625914,13056,13092,False
15665,0.000316427031066,0.0011051002657,14397,14480,False
15666,0,0,9380,9380,True
15667,0,0,9381,9381,True
15668,0,0,9382,9382,True
15669,0.000417063565692,0.00144600844942,15007,15110,False
15670,0,0,9383,9383,True
15671,0.000535345170647,0.00175675936043,15817,15728,False
15672,0.00014185863256,0.000495356507599,13154,13208,False
15673,0.000633737246972,0.00216530496255,16581,16659,False
15674,0,0,9384,9384,True
15675,0,0,9385,9385,True
15676,0.000995966955088,0.00336255482398,18246,18262,False
15677,0.000204087147722,0.000819262524601,13698,13974,False
15678,0,0,9386,9386,True
15679,0,0,9387,9387,True
15680,0.000611316063441,0.00194953544997,16413,16196,False
15681,0,0,9388,9388,True
15682,0.00146937207319,0.00507049029693,19131,19166,False
15683,0,0,9389,9389,True
15684,0,0,9390,9390,True
15685,0,0,9391,9391,True
15686,0.000734450004529,0.00240838434547,17200,17097,False
15687,0,0,9392,9392,True
15688,0.000432457833085,0.00142488302663,15100,15069,False
15689,7.59757604101e-05,0.000262379471678,12389,12439,False
15690,0.00036046814057,0.00120283057913,14661,14658,False
15691,0,0,9393,9393,True
15692,0.000665617291816,0.00225815479644,16806,16834,False
15693,0,0,9394,9394,True
15694,0,0,9395,9395,True
15695,0,0,9396,9396,True
15696,0.000568592105992,0.00188550970051,16066,16023,False
15697,0,0,9397,9397,True
15698,0.000693140609656,0.00233205291443,16954,16962,False
15699,0.00155947695021,0.00520561076701,19233,19215,False
15700,0.0014959287364,0.00508669298142,19157,19172,False
15701,0,0,9398,9398,True
15702,0,0,9399,9399,True
15703,0,0,9400,9400,True
15704,0,0,9401,9401,True
15705,0.000947142136283,0.00307452958077,18093,17997,False
15706,0,0,9402,9402,True
15707,0,0,9403,9403,True
15708,0,0,9404,9404,True
15709,0,0,9405,9405,True
15710,0.000164550088812,0.000584769237321,13376,13464,False
15711,0,0,9406,9406,True
15712,0,0,9407,9407,True
15713,0.000933688133955,0.00300105428323,18049,17903,False
15714,0,0,9408,9408,True
15715,0.00205119117163,0.00705483322963,19649,19672,False
15716,0.000350752554368,0.0011903810082,14606,14641,False
15717,0,0,9409,9409,True
15718,0.00120322150178,0.00419715931639,18701,18789,False
15719,0,0,9410,9410,True
15720,0,0,9411,9411,True
15721,0.000630677153822,0.00217102048919,16551,16672,False
15722,0,0,9412,9412,True
15723,3.8588696043e-05,0.000138635063195,11926,11956,False
15724,0.000530576449819,0.00171266228426,15781,15626,False
15725,0.000961602840107,0.00328578567132,18136,18194,False
15726,0,0,9413,9413,True
15727,0,0,9414,9414,True
15728,0.00163265923038,0.00558067858219,19296,19317,False
15729,0.000634731375612,0.00216134940274,16589,16649,False
15730,0,0,9415,9415,True
15731,0,0,9416,9416,True
15732,0.000522630754858,0.00172673771158,15719,15657,False
15733,0,0,9417,9417,True
15734,0.000172013344127,0.000588599126786,13441,13474,False
15735,0,0,9418,9418,True
15736,0,0,9419,9419,True
15737,0,0,9420,9420,True
15738,0,0,9421,9421,True
15739,0,0,9422,9422,True
15740,0,0,9423,9423,True
15741,0,0,9424,9424,True
15742,0.00107522553299,0.0036855333019,18441,18495,False
15743,0,0,9425,9425,True
15744,0,0,9426,9426,True
15745,0,0,9427,9427,True
15746,6.72968380968e-05,0.000235479834373,12290,12335,False
15747,0.00112182821613,0.00363748334348,18551,18460,False
15748,0,0,9428,9428,True
15749,0,0,9429,9429,True
15750,0.00125691737048,0.00425355415791,18802,18816,False
15751,0,0,9430,9430,True
15752,0.000759685470257,0.00250053056516,17340,17260,False
15753,0,0,9431,9431,True
15754,0.000379694538424,0.00128898466937,14774,14814,False
15755,0,0,9432,9432,True
15756,0,0,9433,9433,True
15757,0.000493799161632,0.0016499144258,15506,15497,False
15758,0,0,9434,9434,True
15759,0.000397347845137,0.00140834460035,14896,15039,False
15760,0.00116117915604,0.00402651168406,18622,18688,False
15761,0,0,9435,9435,True
15762,0.000113492416858,0.000375327013899,12846,12834,False
15763,0.000571054930333,0.00187597749755,16088,16005,False
15764,0,0,9436,9436,True
15765,0,0,9437,9437,True
15766,0.000717452960089,0.002417053096,17090,17115,False
15767,0,0,9438,9438,True
15768,0.000154260429554,0.000555659644306,13278,13377,False
15769,0,0,9439,9439,True
15770,0.000639917387161,0.00203083688393,16622,16396,False
15771,0,0,9440,9440,True
15772,0,0,9441,9441,True
15773,0.000544375507161,0.0018090371741,15877,15862,False
15774,0.000500464113429,0.00171114318073,15562,15622,False
15775,3.167714749e-05,0.000118546326121,11861,11885,False
15776,0.000355978583684,0.0011330723064,14638,14531,False
15777,2.01363327506e-05,6.52884264127e-05,11798,11795,False
15778,0,0,9442,9442,True
15779,0.00118096545339,0.00407367013395,18662,18716,False
15780,0.00127623230219,0.00431677978486,18839,18847,False
15781,0,0,9443,9443,True
15782,0,0,9444,9444,True
15783,0,0,9445,9445,True
15784,0.00252717733383,0.00868165399879,19798,19807,False
15785,0,0,9446,9446,True
15786,0,0,9447,9447,True
15787,0,0,9448,9448,True
15788,0.000274587946478,0.000861059001181,14171,14058,False
15789,0,0,9449,9449,True
15790,0,0,9450,9450,True
15791,0,0,9451,9451,True
15792,0,0,9452,9452,True
15793,0,0,9453,9453,True
15794,0,0,9454,9454,True
15795,0.000958895601798,0.00331093696877,18129,18218,False
15796,0.000256542232819,0.000921633036342,14062,14172,False
15797,0.000594057026319,0.0018442744622,16285,15937,False
15798,0.000373000570107,0.00123665959109,14734,14706,False
15799,0.000128273968585,0.000429349718615,13006,13002,False
15800,0,0,9455,9455,True
15801,0.000784670584835,0.00254591577686,17454,17333,False
15802,0,0,9456,9456,True
15803,0.00244832760654,0.00823154114187,19785,19786,False
15804,0,0,9457,9457,True
15805,3.61495985999e-05,0.000135698326631,11898,11946,False
15806,0,0,9458,9458,True
15807,0,0,9459,9459,True
15808,0.000482356699649,0.00164230109658,15422,15484,False
15809,0.000598071434069,0.00195550150238,16319,16219,False
15810,0,0,9460,9460,True
15811,0,0,9461,9461,True
15812,0.000750948674977,0.00254995399155,17292,17339,False
15813,0,0,9462,9462,True
15814,0.00173670728691,0.00599916093051,19400,19444,False
15815,0,0,9463,9463,True
15816,0.00131354492623,0.00472722761333,18897,19026,False
15817,0.000633164774626,0.00214060395956,16578,16611,False
15818,0.000247861345997,0.000803019094747,13994,13942,False
15819,0,0,9464,9464,True
