feature_index_zero_based,gxi_mean_absolute,ig_mean_absolute,gxi_rank_ascending,ig_rank_ascending,common_structural_zero
2720,2.12958584598e-05,2.99573075608e-05,1213,979,False
2721,2.52455974987e-05,4.26601072832e-05,2054,2593,False
2722,2.43370122917e-05,3.90431305277e-05,1893,2100,False
2723,2.15246163862e-05,3.46398483089e-05,1271,1542,False
2724,1.99462538149e-05,2.52604077104e-05,814,305,False
2725,2.7767066058e-05,3.75976342184e-05,2446,1898,False
2726,2.03421441256e-05,2.53706020885e-05,936,323,False
2727,2.48277192441e-05,3.65251326002e-05,1986,1757,False
2728,3.52957140421e-05,5.84296067245e-05,2901,2885,False
2729,1.70684361365e-05,2.62012144958e-05,115,456,False
2730,2.19650464715e-05,3.21845836879e-05,1382,1246,False
2731,2.15698255488e-05,3.1719540857e-05,1285,1198,False
2732,2.07184966712e-05,3.51706512447e-05,1048,1605,False
2733,2.20016754611e-05,2.80734911939e-05,1389,762,False
2734,3.18107340718e-05,4.42820964963e-05,2774,2708,False
2735,1.8368325982e-05,2.53086163866e-05,345,312,False
2736,2.54418482655e-05,3.99926393584e-05,2083,2253,False
2737,2.40018525801e-05,3.99838572775e-05,1843,2247,False
2738,2.49909899139e-05,3.87756917917e-05,2015,2053,False
2739,1.91985200217e-05,2.3549198886e-05,580,97,False
2740,2.72800771199e-05,3.75603231078e-05,2390,1892,False
2741,1.84812124644e-05,2.39533801505e-05,378,124,False
2742,2.97643855447e-05,4.23666533607e-05,2644,2563,False
2743,3.33058706019e-05,5.44124814041e-05,2843,2819,False
2744,1.70154271473e-05,2.55501818174e-05,106,346,False
2745,2.09253903449e-05,3.24920438288e-05,1113,1280,False
2746,2.326734284e-05,3.39828984579e-05,1704,1459,False
2747,1.73519729287e-05,3.0698854971e-05,150,1072,False
2748,1.87781497516e-05,2.62846861006e-05,460,473,False
2749,2.82634264295e-05,4.18285781052e-05,2501,2506,False
2750,1.98892848857e-05,2.80200056295e-05,802,756,False
2751,2.47500101977e-05,3.83418664569e-05,1972,1988,False
2752,2.78108964267e-05,4.35626243416e-05,2453,2658,False
2753,2.081123057e-05,3.58294419129e-05,1077,1674,False
2754,2.21248083108e-05,2.9170909329e-05,1423,896,False
2755,2.83401732304e-05,3.96387004002e-05,2516,2182,False
2756,1.92281495401e-05,2.48494125117e-05,590,240,False
2757,2.67740342679e-05,3.89400665881e-05,2296,2078,False
2758,3.84813756682e-05,6.31080911262e-05,2968,2959,False
2759,1.83507781912e-05,2.57483734458e-05,337,381,False
2760,2.0914052584e-05,3.24724278471e-05,1110,1279,False
2761,2.35726383835e-05,3.6537705455e-05,1755,1760,False
2762,1.8633720174e-05,3.42235689459e-05,426,1495,False
2763,1.89483562281e-05,2.5901803383e-05,515,401,False
2764,3.17758676829e-05,4.43952594651e-05,2772,2716,False
2765,2.01340408239e-05,2.75554666587e-05,878,698,False
2766,2.50179182331e-05,4.06199178542e-05,2019,2354,False
2767,2.84911748167e-05,4.44293436885e-05,2539,2718,False
2768,2.2929340048e-05,3.77852702513e-05,1630,1919,False
2769,2.02776391234e-05,2.53172765952e-05,921,315,False
2770,2.72700708592e-05,4.02197292715e-05,2387,2284,False
2771,1.8409533368e-05,2.41794386966e-05,357,149,False
2772,2.55667728197e-05,3.94556554966e-05,2105,2158,False
2773,3.97879593947e-05,6.58464632579e-05,2991,2986,False
2774,1.68538099388e-05,2.48398555414e-05,84,238,False
2775,2.0695524654e-05,3.12519114232e-05,1039,1141,False
2776,2.2231373805e-05,3.3119260479e-05,1453,1349,False
2777,2.16256557906e-05,3.70702146029e-05,1297,1823,False
2778,2.01720777113e-05,2.61701388808e-05,898,448,False
2779,2.63023866864e-05,3.82910475309e-05,2220,1980,False
2780,2.1248093617e-05,2.91579617624e-05,1203,892,False
2781,2.52898771578e-05,4.10478132835e-05,2060,2406,False
2782,2.24717205128e-05,3.6036104575e-05,1515,1692,False
2783,2.37723488681e-05,3.8038186176e-05,1803,1943,False
2784,2.03630752367e-05,2.53651451203e-05,946,322,False
2785,2.81422981061e-05,3.91123103327e-05,2489,2109,False
2786,1.92390416487e-05,2.4728169592e-05,592,224,False
2787,2.67510295089e-05,3.74889605155e-05,2292,1878,False
2788,3.54280709871e-05,5.90319978073e-05,2906,2902,False
2789,1.91815470316e-05,3.03223314404e-05,571,1017,False
2790,2.06400200113e-05,3.1750263588e-05,1019,1201,False
2791,2.15669697354e-05,3.13265481964e-05,1283,1150,False
2792,2.09258796531e-05,3.3937911212e-05,1114,1449,False
2793,1.60758390848e-05,2.28623521252e-05,26,54,False
2794,3.72223330487e-05,4.74490188935e-05,2950,2793,False
2795,1.69399099832e-05,2.46128529398e-05,95,211,False
2796,2.47634652624e-05,3.89565175283e-05,1975,2080,False
2797,2.45376031671e-05,3.81645913876e-05,1940,1956,False
2798,2.40525241679e-05,3.89030246879e-05,1851,2071,False
2799,1.85320204764e-05,2.48589276453e-05,391,242,False
2800,2.65500930254e-05,3.69712979591e-05,2256,1813,False
2801,1.80604656634e-05,2.42400965362e-05,281,155,False
2802,2.72516881523e-05,3.90685672755e-05,2380,2101,False
2803,3.30217444571e-05,5.7503937569e-05,2830,2865,False
2804,1.63500208146e-05,2.48503147304e-05,39,241,False
2805,2.42726200668e-05,3.76654934371e-05,1883,1906,False
2806,2.24711584451e-05,3.31723931595e-05,1514,1355,False
2807,1.83185584319e-05,3.24940592691e-05,328,1281,False
2808,1.9081575374e-05,2.46679464908e-05,547,217,False
2809,2.77529634332e-05,3.93231894122e-05,2445,2137,False
2810,1.89741458598e-05,2.48659653153e-05,519,243,False
2811,2.54947735812e-05,4.16586553911e-05,2095,2479,False
2812,2.21660629904e-05,3.60896774509e-05,1437,1703,False
2813,2.35920288105e-05,3.75523304683e-05,1760,1890,False
2814,1.9018583771e-05,2.469348874e-05,530,219,False
2815,2.95493537124e-05,4.07889674534e-05,2629,2375,False
2816,2.06064050872e-05,2.59923308477e-05,1009,411,False
2817,2.70707241725e-05,3.93274603994e-05,2341,2139,False
2818,3.72706344933e-05,6.12664662185e-05,2953,2934,False
2819,1.95420452656e-05,2.81880929833e-05,677,774,False
2820,2.29754459724e-05,3.52195565938e-05,1645,1610,False
2821,2.1771153115e-05,3.21537700074e-05,1337,1244,False
2822,1.77890233317e-05,2.9933597034e-05,223,977,False
2823,1.8594571884e-05,2.48339456448e-05,414,235,False
2824,3.07248919853e-05,4.37475791841e-05,2724,2674,False
2825,2.35851566686e-05,3.21384977724e-05,1758,1242,False
2826,2.58906256931e-05,4.19702773797e-05,2157,2515,False
2827,2.37627609749e-05,4.06514409406e-05,1799,2357,False
2828,2.65676517301e-05,4.04463935411e-05,2261,2320,False
2829,2.03212421184e-05,2.57647734543e-05,931,383,False
2830,2.86550475721e-05,4.00960016123e-05,2557,2269,False
2831,2.02961509785e-05,2.50049433816e-05,923,264,False
2832,2.47123462032e-05,3.73770344595e-05,1966,1865,False
2833,3.20721737808e-05,5.56432823942e-05,2783,2837,False
2834,1.46271122503e-05,2.50775883615e-05,4,280,False
2835,2.1049314455e-05,3.2649772038e-05,1146,1295,False
2836,2.44098464464e-05,3.52710449079e-05,1908,1612,False
2837,2.19105859287e-05,3.6139448639e-05,1363,1711,False
2838,1.84251966857e-05,2.38316570176e-05,362,116,False
2839,3.16883197229e-05,4.37432936451e-05,2769,2672,False
2840,1.909907769e-05,2.49612003245e-05,550,256,False
2841,2.72205543297e-05,4.47075617558e-05,2369,2731,False
2842,2.54436763498e-05,4.01536708523e-05,2084,2276,False
2843,1.98402813112e-05,3.13452801493e-05,787,1154,False
2844,1.80435108632e-05,2.37759049924e-05,277,111,False
2845,2.33418068092e-05,3.28307360178e-05,1713,1317,False
2846,1.8242841179e-05,2.19873290916e-05,314,23,False
2847,2.67227678705e-05,3.73282564397e-05,2285,1853,False
2848,3.17097437801e-05,5.38172607776e-05,2770,2812,False
2849,1.85400749615e-05,2.58995842159e-05,392,400,False
2850,2.04081006814e-05,3.06337497022e-05,958,1065,False
2851,2.22318376473e-05,3.44809595845e-05,1454,1522,False
2852,2.2129575882e-05,3.88635053241e-05,1426,2066,False
2853,1.97781573661e-05,2.4903261874e-05,762,250,False
2854,3.03666765831e-05,4.3475181883e-05,2687,2651,False
2855,2.45487299253e-05,3.14955759677e-05,1943,1169,False
2856,2.30220266531e-05,3.66159110854e-05,1653,1769,False
2857,2.4533506803e-05,3.95275892515e-05,1939,2169,False
2858,2.40724693867e-05,3.89739761886e-05,1858,2087,False
2859,2.12425275095e-05,2.71419739875e-05,1201,636,False
2860,2.83837925963e-05,3.97223775508e-05,2523,2196,False
2861,2.00030717679e-05,2.52176250797e-05,831,297,False
2862,2.47753177973e-05,3.71313290088e-05,1978,1832,False
2863,3.75721938326e-05,6.4493942773e-05,2958,2975,False
2864,1.90429909708e-05,2.91572050628e-05,539,891,False
2865,2.14983192564e-05,3.07250084006e-05,1259,1076,False
2866,1.99770256586e-05,2.94437777484e-05,823,930,False
2867,1.5492496459e-05,2.70317777904e-05,12,620,False
2868,1.80815568456e-05,2.58141462837e-05,288,389,False
2869,3.07423179038e-05,4.02641671826e-05,2725,2291,False
2870,2.08609799301e-05,2.92311087833e-05,1094,905,False
2871,2.70200980594e-05,4.41805859737e-05,2334,2698,False
2872,2.39696964854e-05,3.88734370063e-05,1833,2067,False
2873,2.32869278989e-05,3.76197276637e-05,1707,1901,False
2874,1.97978588403e-05,2.61150980805e-05,772,437,False
2875,2.78920797427e-05,3.97453331971e-05,2465,2201,False
2876,2.06790700759e-05,2.6019059078e-05,1034,420,False
2877,2.58930758719e-05,4.11509245168e-05,2158,2420,False
2878,3.72015820176e-05,6.47320921416e-05,2949,2976,False
2879,1.8786493456e-05,2.7837273592e-05,462,735,False
2880,2.06812183023e-05,3.23381500493e-05,1035,1264,False
2881,2.2316000468e-05,3.33967436745e-05,1474,1382,False
2882,2.04729585676e-05,3.5437707993e-05,978,1635,False
2883,2.04861298698e-05,2.8741920687e-05,983,849,False
2884,2.93685916404e-05,4.17654118792e-05,2617,2497,False
2885,1.89118727576e-05,2.72433208011e-05,500,648,False
2886,2.52887257375e-05,4.14873611589e-05,2059,2456,False
2887,2.63684796664e-05,4.0407088818e-05,2232,2312,False
2888,2.51694818871e-05,4.09907988796e-05,2039,2393,False
2889,2.29273591685e-05,2.88336614176e-05,1629,859,False
2890,2.72686193057e-05,3.89832930523e-05,2386,2090,False
2891,2.2082713258e-05,2.74556095974e-05,1414,676,False
2892,2.77102208202e-05,4.05002610933e-05,2443,2333,False
2893,3.20146064041e-05,5.71290402149e-05,2781,2857,False
2894,1.79372709681e-05,2.73343412118e-05,254,661,False
2895,2.25332532864e-05,3.33456046064e-05,1535,1377,False
2896,2.14128140215e-05,2.87935381493e-05,1245,854,False
2897,1.98136203835e-05,3.28607493429e-05,780,1321,False
2898,1.6926718672e-05,2.30294608627e-05,91,65,False
2899,2.67678969976e-05,3.62692517228e-05,2295,1731,False
2900,1.96733726625e-05,2.64676455117e-05,721,507,False
2901,2.59765311057e-05,4.2178970034e-05,2170,2544,False
2902,2.23318602366e-05,3.56625278073e-05,1480,1656,False
2903,2.14605188376e-05,3.29417125613e-05,1251,1331,False
2904,1.9402241378e-05,2.49735767284e-05,632,258,False
2905,2.83150457108e-05,3.99899981858e-05,2510,2250,False
2906,1.84125347005e-05,2.3096024961e-05,358,68,False
2907,2.42773148784e-05,3.4848388168e-05,1886,1566,False
2908,3.70855050278e-05,6.01571482548e-05,2946,2918,False
2909,2.11289425351e-05,2.90542284347e-05,1171,880,False
2910,2.40379522438e-05,3.45387088601e-05,1847,1533,False
2911,2.16549542529e-05,3.150307748e-05,1310,1170,False
2912,1.48317540152e-05,2.73045097856e-05,6,657,False
2913,1.85932913155e-05,2.66940605798e-05,413,549,False
2914,3.18003476423e-05,4.45216646767e-05,2773,2721,False
2915,2.14668143599e-05,2.93039520329e-05,1253,914,False
2916,2.7958298233e-05,4.22675911977e-05,2471,2554,False
2917,2.74781832559e-05,4.24932368333e-05,2415,2577,False
2918,2.45536302828e-05,3.89357301174e-05,1944,2077,False
2919,1.95855354832e-05,2.60187334788e-05,693,419,False
2920,2.84647285298e-05,4.08907326346e-05,2531,2383,False
2921,2.23922597797e-05,2.8247202863e-05,1500,781,False
2922,2.62962294073e-05,3.90336281271e-05,2219,2098,False
2923,3.15486249747e-05,5.49608557776e-05,2761,2826,False
2924,1.89482434507e-05,2.87910515908e-05,514,853,False
2925,2.21163154492e-05,3.33010211762e-05,1422,1371,False
2926,2.0513225536e-05,3.12025440508e-05,989,1138,False
2927,1.78323771252e-05,3.22050145769e-05,232,1248,False
2928,1.7431069864e-05,2.34872113651e-05,162,92,False
2929,2.98353825201e-05,4.38357164967e-05,2655,2680,False
2930,2.30252317124e-05,3.20649887726e-05,1654,1231,False
2931,2.66014485533e-05,4.58443792013e-05,2270,2766,False
2932,2.33913688135e-05,3.71278074454e-05,1725,1830,False
2933,2.2036194423e-05,3.80679375667e-05,1402,1947,False
2934,1.86643483175e-05,2.5302028007e-05,436,310,False
2935,2.87577913696e-05,3.98272495659e-05,2569,2220,False
2936,1.8166794689e-05,2.42309106397e-05,302,152,False
2937,2.65595008386e-05,3.97452313337e-05,2259,2200,False
2938,3.89948982047e-05,6.70854351483e-05,2976,2993,False
2939,1.66541922226e-05,2.74764006463e-05,63,680,False
2940,2.15733452933e-05,3.41938430211e-05,1287,1491,False
2941,2.38890806941e-05,3.53448558599e-05,1821,1622,False
2942,1.91725139302e-05,3.2877393096e-05,568,1323,False
2943,1.98372763407e-05,2.48939049925e-05,786,247,False
2944,2.67503546638e-05,3.94718044845e-05,2291,2163,False
2945,1.8626153178e-05,2.70394084509e-05,420,622,False
2946,2.41081888817e-05,3.97863914259e-05,1862,2208,False
2947,2.47664320341e-05,3.92523907067e-05,1976,2130,False
2948,2.48282594839e-05,4.16037146351e-05,1987,2473,False
2949,1.86242596101e-05,2.43230988417e-05,419,171,False
2950,3.16655095958e-05,4.41739830421e-05,2767,2697,False
2951,1.92929110199e-05,2.64134978352e-05,608,497,False
2952,2.75161510217e-05,4.10804022977e-05,2423,2411,False
2953,3.25351538777e-05,5.43482710782e-05,2804,2818,False
2954,2.04098541872e-05,3.03105207422e-05,959,1015,False
2955,2.26344000112e-05,3.27444067807e-05,1556,1307,False
2956,2.34979106608e-05,3.66262393072e-05,1743,1772,False
2957,2.14101855818e-05,3.47175082425e-05,1244,1549,False
2958,1.77869969775e-05,2.34955186897e-05,222,94,False
2959,3.42409184668e-05,4.50602565252e-05,2872,2747,False
2960,2.46699000854e-05,3.21339211951e-05,1959,1241,False
2961,2.17405649892e-05,3.26677400153e-05,1331,1297,False
2962,2.10037924262e-05,3.2672436646e-05,1135,1298,False
2963,2.36542782659e-05,3.50067166437e-05,1777,1580,False
2964,2.0656038032e-05,2.5522953365e-05,1025,344,False
2965,2.54436781688e-05,3.50664777216e-05,2085,1588,False
2966,1.70166931639e-05,2.01894836209e-05,107,6,False
2967,2.03118324862e-05,2.83733315882e-05,928,801,False
2968,3.88121297874e-05,6.22441075393e-05,2973,2947,False
2969,1.60151248565e-05,2.34305371123e-05,21,88,False
2970,2.08098736039e-05,3.36499106197e-05,1076,1418,False
2971,2.19381527131e-05,3.13002128678e-05,1377,1146,False
2972,2.02331975743e-05,3.34246979037e-05,910,1386,False
2973,1.76471003215e-05,2.54327769653e-05,196,331,False
2974,3.04559034703e-05,4.40917901869e-05,2696,2692,False
2975,2.09860354516e-05,2.82927067019e-05,1130,790,False
2976,2.71267326752e-05,4.10241555073e-05,2354,2397,False
2977,2.44841594395e-05,4.03601297876e-05,1929,2304,False
2978,2.46263007284e-05,4.00525641453e-05,1954,2263,False
2979,2.03836625587e-05,2.93645225611e-05,950,916,False
2980,2.44265738729e-05,3.60402045771e-05,1913,1694,False
2981,2.16970365727e-05,2.75026905001e-05,1321,691,False
2982,2.78682837234e-05,3.97795593017e-05,2459,2205,False
2983,3.48368230334e-05,5.86154746998e-05,2890,2889,False
2984,1.85824537766e-05,2.61651675828e-05,407,445,False
2985,2.33386017499e-05,3.45104926964e-05,1711,1529,False
2986,2.45579394687e-05,3.53853574779e-05,1945,1626,False
2987,1.97949866561e-05,3.419505083e-05,770,1492,False
2988,1.88195845112e-05,2.64136324404e-05,474,498,False
2989,3.05126195599e-05,4.41615156888e-05,2706,2695,False
2990,1.84503915079e-05,2.69008487521e-05,369,599,False
2991,2.57101037278e-05,4.10019492847e-05,2128,2394,False
2992,2.54182177741e-05,3.98573902203e-05,2075,2228,False
2993,2.33333521464e-05,3.80163255613e-05,1708,1940,False
2994,1.76246103365e-05,2.18215009227e-05,192,20,False
2995,2.81981920125e-05,4.07410188927e-05,2497,2366,False
2996,1.69750037458e-05,2.2737587642e-05,100,49,False
2997,2.59795342572e-05,3.97102012357e-05,2171,2192,False
2998,3.98835545639e-05,6.50807342026e-05,2993,2978,False
2999,1.79715498234e-05,2.56306630035e-05,260,363,False
